ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),CONTROL_MODULE_VOLTAGE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),Moving,Date_of_Compute,Date_of_Garage,Dynamic_Number_of_Days_Left
1670.25,34,22.352942,40.784313,83,-1.5625,-2.34375,43,13.554,0,527,2,15/7/2022 0:00,7/7/2017 0:00,330
1670.25,34,22.352942,40.784313,83,-1.5625,-2.34375,43,13.554,0,527,2,16/7/2022 0:00,7/7/2017 0:00,330
1670.25,34,22.352942,40.784313,83,-1.5625,-2.34375,43,13.496,0,529.400024,2,17/7/2022 0:00,7/7/2017 0:00,330
1670.25,34,22.352942,40.784313,83,-1.5625,-2.34375,43,13.496,0,529.400024,2,18/7/2022 0:00,7/7/2017 0:00,330
1889.75,38,24.705883,58.823528,83,-0.78125,-1.5625,60,13.496,0,529.400024,2,19/7/2022 0:00,7/7/2017 0:00,325
1889.75,38,24.705883,58.823528,83,-0.78125,-1.5625,60,13.496,0,529.400024,2,20/7/2022 0:00,7/7/2017 0:00,325
1889.75,38,24.705883,58.823528,83,-0.78125,-1.5625,60,13.554,0,534,2,21/7/2022 0:00,7/7/2017 0:00,325
1889.75,38,24.705883,39.607841,83,-1.5625,0.78125,60,13.554,0,534,2,22/7/2022 0:00,7/7/2017 0:00,330
2023.25,42,21.960785,39.607841,83,-1.5625,0.78125,41,13.554,0,534,2,23/7/2022 0:00,7/7/2017 0:00,330
2023.25,42,21.960785,39.607841,83,-1.5625,0.78125,41,13.554,0,538.799988,2,24/7/2022 0:00,7/7/2017 0:00,330
2023.25,42,21.960785,39.607841,83,-1.5625,0.78125,41,13.574,0,538.799988,2,25/7/2022 0:00,7/7/2017 0:00,330
2003,44,21.960785,33.333332,84,0,1.5625,32,13.574,0,538.799988,2,26/7/2022 0:00,7/7/2017 0:00,330
2003,44,20.392157,33.333332,84,0,1.5625,32,13.574,0,538.799988,2,27/7/2022 0:00,7/7/2017 0:00,330
2003,44,20.392157,33.333332,84,0,1.5625,32,13.574,0,540.799988,2,28/7/2022 0:00,7/7/2017 0:00,330
2003,44,20.392157,33.333332,84,0,1.5625,32,13.574,0,540.799988,2,29/7/2022 0:00,7/7/2017 0:00,330
1917.75,41,20.784313,29.411764,85,0,0.78125,31,13.574,0,540.799988,2,30/7/2022 0:00,7/7/2017 0:00,340
1917.75,41,20.784313,29.411764,85,0,0.78125,31,13.574,0,540.799988,2,31/7/2022 0:00,7/7/2017 0:00,340
1917.75,41,20.784313,29.411764,85,0,0.78125,31,13.574,0,544,2,1/8/2022 0:00,7/7/2017 0:00,340
1917.75,41,20.784313,31.764706,85,0,-3.125,31,13.574,0,544,2,2/8/2022 0:00,7/7/2017 0:00,330
1905.25,40,20,31.764706,85,0,-3.125,33,13.574,0,544,2,3/8/2022 0:00,7/7/2017 0:00,330
1905.25,40,20,31.764706,85,0,-3.125,33,13.574,0,546.299988,2,4/8/2022 0:00,7/7/2017 0:00,330
1905.25,40,20,31.764706,85,0,-3.125,33,13.574,0,546.299988,2,5/8/2022 0:00,7/7/2017 0:00,330
1742.75,39,20,23.137255,85,-1.5625,0,24,13.574,0,546.299988,2,6/8/2022 0:00,7/7/2017 0:00,340
1742.75,39,19.215687,23.137255,85,-1.5625,0,24,13.574,0,546.299988,2,7/8/2022 0:00,7/7/2017 0:00,340
1742.75,39,19.215687,23.137255,85,-1.5625,0,24,13.574,0,542.700012,2,8/8/2022 0:00,7/7/2017 0:00,340
1742.75,39,19.215687,23.137255,85,-1.5625,0,24,13.574,0,542.700012,2,9/8/2022 0:00,7/7/2017 0:00,340
1638.25,34,23.137255,58.431374,85,-0.78125,3.125,58,13.574,0,542.700012,2,10/8/2022 0:00,7/7/2017 0:00,325
1638.25,34,23.137255,58.431374,85,-0.78125,3.125,58,13.574,0,542.700012,2,11/8/2022 0:00,7/7/2017 0:00,325
1638.25,34,23.137255,58.431374,85,-0.78125,3.125,58,13.554,0,541.099976,2,12/8/2022 0:00,7/7/2017 0:00,325
1638.25,34,23.137255,50.588234,85,-0.78125,-2.34375,58,13.554,0,541.099976,2,13/8/2022 0:00,7/7/2017 0:00,325
1800,35,22.745098,50.588234,85,-2.34375,-2.34375,51,13.554,0,541.099976,2,14/8/2022 0:00,7/7/2017 0:00,325
1800,35,22.745098,50.588234,85,-2.34375,-2.34375,51,13.554,0,540.099976,2,15/8/2022 0:00,7/7/2017 0:00,325
1800,35,22.745098,50.588234,85,-2.34375,-2.34375,51,13.574,0,540.099976,2,16/8/2022 0:00,7/7/2017 0:00,325
1923.25,39,22.745098,58.039215,85,-3.125,1.5625,65,13.574,0,540.099976,2,17/8/2022 0:00,7/7/2017 0:00,325
1923.25,39,25.490196,58.039215,85,-3.125,1.5625,65,13.574,0,540.099976,2,18/8/2022 0:00,7/7/2017 0:00,325
1923.25,39,25.490196,58.039215,85,-3.125,1.5625,65,13.554,0,541.599976,2,19/8/2022 0:00,7/7/2017 0:00,325
1923.25,39,25.490196,58.039215,85,-3.125,1.5625,65,13.554,0,541.599976,2,20/8/2022 0:00,7/7/2017 0:00,325
2093.75,43,23.921568,52.156864,85,-1.5625,-1.5625,52,13.554,0,541.599976,2,21/8/2022 0:00,7/7/2017 0:00,325
2093.75,43,23.921568,52.156864,85,-1.5625,-1.5625,52,13.554,0,541.599976,2,22/8/2022 0:00,7/7/2017 0:00,325
2093.75,43,23.921568,52.156864,85,-1.5625,-1.5625,52,13.554,0,545.299988,2,23/8/2022 0:00,7/7/2017 0:00,325
2093.75,43,23.921568,41.176472,86,-1.5625,-1.5625,52,13.554,0,545.299988,2,24/8/2022 0:00,7/7/2017 0:00,330
2152.25,45,22.745098,41.176472,86,-1.5625,0.78125,42,13.554,0,545.299988,2,25/8/2022 0:00,7/7/2017 0:00,330
2152.25,45,22.745098,41.176472,86,-1.5625,0.78125,42,13.554,0,547.299988,2,26/8/2022 0:00,7/7/2017 0:00,330
2152.25,45,22.745098,41.176472,86,-1.5625,0.78125,42,13.476,0,547.299988,2,27/8/2022 0:00,7/7/2017 0:00,330
2179.5,47,22.745098,40,86,-1.5625,-1.5625,40,13.476,0,547.299988,2,28/8/2022 0:00,7/7/2017 0:00,330
2179.5,47,22.352942,40,86,-1.5625,-1.5625,40,13.476,0,547.299988,2,29/8/2022 0:00,7/7/2017 0:00,330
2179.5,47,22.352942,40,86,-1.5625,-1.5625,40,13.574,0,551.5,2,30/8/2022 0:00,7/7/2017 0:00,330
2179.5,47,22.352942,40,86,-1.5625,-1.5625,40,13.574,0,551.5,2,31/8/2022 0:00,7/7/2017 0:00,330
2203.75,45,21.960785,37.64706,86,-0.78125,0,39,13.574,0,551.5,2,1/9/2022 0:00,7/7/2017 0:00,330
2203.75,45,21.960785,37.64706,86,-0.78125,0,39,13.574,0,551.5,2,2/9/2022 0:00,7/7/2017 0:00,330
2203.75,45,21.960785,37.64706,86,-0.78125,0,39,13.574,0,555.5,2,3/9/2022 0:00,7/7/2017 0:00,330
2203.75,45,21.960785,32.941177,86,-0.78125,0,39,13.574,0,555.5,2,4/9/2022 0:00,7/7/2017 0:00,330
2142,46,21.17647,32.941177,86,-0.78125,0,34,13.574,0,555.5,2,5/9/2022 0:00,7/7/2017 0:00,330
2142,46,21.17647,32.941177,86,-0.78125,0,34,13.574,0,558.599976,2,6/9/2022 0:00,7/7/2017 0:00,330
2142,46,21.17647,32.941177,86,-0.78125,0,34,13.574,0,558.599976,2,7/9/2022 0:00,7/7/2017 0:00,330
1199,44,21.17647,28.627451,86,-1.5625,-0.78125,31,13.574,0,558.599976,2,8/9/2022 0:00,7/7/2017 0:00,345
1199,44,18.82353,28.627451,86,-1.5625,-0.78125,31,13.574,0,558.599976,2,9/9/2022 0:00,7/7/2017 0:00,345
1199,44,18.82353,28.627451,86,-1.5625,-0.78125,31,13.554,0,559.5,2,10/9/2022 0:00,7/7/2017 0:00,345
1199,44,18.82353,28.627451,86,-1.5625,-0.78125,31,13.554,0,559.5,2,11/9/2022 0:00,7/7/2017 0:00,345
962.5,42,18.82353,36.862743,86,-1.5625,-2.34375,38,13.554,0,559.5,2,12/9/2022 0:00,7/7/2017 0:00,335
962.5,42,18.82353,36.862743,86,-1.5625,-2.34375,38,13.554,0,559.5,2,13/9/2022 0:00,7/7/2017 0:00,335
962.5,42,18.82353,36.862743,86,-1.5625,-2.34375,38,13.359,0,560.5,2,14/9/2022 0:00,7/7/2017 0:00,335
962.5,42,18.82353,36.862743,86,-1.5625,-2.34375,38,13.359,0,560.5,2,15/9/2022 0:00,7/7/2017 0:00,335
976.5,40,18.82353,37.64706,86,-1.5625,-1.5625,40,13.359,0,560.5,2,16/9/2022 0:00,7/7/2017 0:00,335
976.5,40,18.82353,37.64706,86,-1.5625,-1.5625,40,13.359,0,560.700012,2,17/9/2022 0:00,7/7/2017 0:00,335
976.5,40,18.82353,37.64706,86,-1.5625,-1.5625,40,13.437,0,560.700012,2,18/9/2022 0:00,7/7/2017 0:00,335
988.25,40,18.82353,37.254902,86,-1.5625,-2.34375,38,13.437,0,560.700012,2,19/9/2022 0:00,7/7/2017 0:00,335
988.25,38,18.82353,37.254902,86,-1.5625,-2.34375,38,13.437,0,560.700012,2,20/9/2022 0:00,7/7/2017 0:00,335
988.25,38,18.82353,37.254902,86,-1.5625,-2.34375,38,13.515,0,560.400024,2,21/9/2022 0:00,7/7/2017 0:00,335
988.25,38,18.82353,37.254902,86,-1.5625,-2.34375,38,13.515,0,560.400024,2,22/9/2022 0:00,7/7/2017 0:00,335
1001.5,34,18.82353,37.254902,86,-1.5625,-2.34375,39,13.515,0,560.400024,2,23/9/2022 0:00,7/7/2017 0:00,335
1001.5,34,18.82353,37.254902,86,-1.5625,-2.34375,39,13.515,0,560.400024,2,24/9/2022 0:00,7/7/2017 0:00,335
1001.5,34,18.82353,37.254902,86,-1.5625,-2.34375,39,13.417,0,560,2,25/9/2022 0:00,7/7/2017 0:00,335
1001.5,34,18.82353,37.254902,86,-1.5625,-2.34375,39,13.417,0,560,2,26/9/2022 0:00,7/7/2017 0:00,335
982.75,29,18.82353,37.254902,87,-1.5625,-0.78125,38,13.417,0,560,2,27/9/2022 0:00,7/7/2017 0:00,335
982.75,29,18.82353,37.254902,87,-1.5625,-0.78125,38,13.417,0,559.099976,2,28/9/2022 0:00,7/7/2017 0:00,335
982.75,29,18.82353,37.254902,87,-1.5625,-0.78125,38,13.359,0,559.099976,2,29/9/2022 0:00,7/7/2017 0:00,335
975,29,18.82353,37.254902,87,-1.5625,-0.78125,39,13.359,0,559.099976,2,30/9/2022 0:00,7/7/2017 0:00,335
975,25,18.82353,37.254902,87,-1.5625,-0.78125,39,13.359,0,559.099976,2,1/10/2022 0:00,7/7/2017 0:00,335
975,25,18.82353,37.254902,87,-1.5625,-0.78125,39,13.535,0,558,2,2/10/2022 0:00,7/7/2017 0:00,335
975,25,18.82353,37.254902,87,-1.5625,-0.78125,39,13.535,0,558,2,3/10/2022 0:00,7/7/2017 0:00,335
978.75,19,18.82353,37.254902,87,-1.5625,-0.78125,39,13.535,0,558,2,4/10/2022 0:00,7/7/2017 0:00,335
978.75,19,18.82353,37.254902,87,-1.5625,-0.78125,39,13.535,0,558,2,5/10/2022 0:00,7/7/2017 0:00,335
978.75,19,18.82353,37.254902,87,-1.5625,-0.78125,39,13.417,0,556.700012,2,6/10/2022 0:00,7/7/2017 0:00,335
978.75,19,18.82353,37.254902,87,-1.5625,-0.78125,39,13.417,0,556.700012,2,7/10/2022 0:00,7/7/2017 0:00,335
991.25,13,18.82353,37.64706,88,-1.5625,-2.34375,40,13.417,0,556.700012,2,8/10/2022 0:00,7/7/2017 0:00,335
991.25,13,18.82353,37.64706,88,-1.5625,-2.34375,40,13.417,0,556.700012,2,9/10/2022 0:00,7/7/2017 0:00,335
991.25,13,18.82353,37.64706,88,-1.5625,-2.34375,40,13.32,0,556.099976,2,10/10/2022 0:00,7/7/2017 0:00,335
991.25,13,18.82353,37.64706,88,-1.5625,-0.78125,38,13.32,0,556.099976,2,11/10/2022 0:00,7/7/2017 0:00,335
990.5,9,18.82353,37.64706,88,-1.5625,-0.78125,38,13.32,0,556.099976,2,12/10/2022 0:00,7/7/2017 0:00,335
990.5,9,18.82353,37.64706,88,-1.5625,-0.78125,38,13.515,0,554.799988,2,13/10/2022 0:00,7/7/2017 0:00,335
990.5,9,18.82353,37.64706,88,-1.5625,-0.78125,38,13.515,0,554.799988,2,14/10/2022 0:00,7/7/2017 0:00,335
789.75,3,18.82353,42.745098,88,-1.5625,-1.5625,45,13.515,0,554.799988,2,15/10/2022 0:00,7/7/2017 0:00,340
789.75,3,18.82353,42.745098,88,-1.5625,-1.5625,45,13.515,0,554.799988,2,16/10/2022 0:00,7/7/2017 0:00,340
789.75,3,18.82353,42.745098,88,-1.5625,-1.5625,45,13.496,0,553.5,2,17/10/2022 0:00,7/7/2017 0:00,340
789.75,3,18.82353,42.745098,88,-1.5625,-1.5625,45,13.496,0,553.5,2,18/10/2022 0:00,7/7/2017 0:00,340
1115.5,5,23.921568,71.372551,88,-5.46875,-3.90625,74,13.496,0,553.5,2,19/10/2022 0:00,7/7/2017 0:00,330
1115.5,5,23.921568,71.372551,88,-5.46875,-3.90625,74,13.496,0,553.5,2,20/10/2022 0:00,7/7/2017 0:00,330
1115.5,5,23.921568,71.372551,88,-5.46875,-3.90625,74,13.574,0,553.400024,2,21/10/2022 0:00,7/7/2017 0:00,330
1115.5,5,23.921568,24.313726,89,-1.5625,-0.78125,74,13.574,0,553.400024,2,22/10/2022 0:00,7/7/2017 0:00,345
1175,16,24.705883,24.313726,89,-1.5625,-0.78125,34,13.574,0,553.400024,2,23/10/2022 0:00,7/7/2017 0:00,345
1175,16,24.705883,24.313726,89,-1.5625,-0.78125,34,13.593,0,553.5,2,24/10/2022 0:00,7/7/2017 0:00,345
1175,16,24.705883,24.313726,89,-1.5625,-0.78125,34,13.593,0,553.5,2,25/10/2022 0:00,7/7/2017 0:00,345
1767,19,18.82353,67.450981,88,-3.90625,-1.5625,57,13.593,0,553.5,2,26/10/2022 0:00,7/7/2017 0:00,325
1767,19,18.82353,67.450981,88,-3.90625,-1.5625,57,13.593,0,553.5,2,27/10/2022 0:00,7/7/2017 0:00,325
1767,19,18.82353,67.450981,88,-3.90625,-1.5625,57,13.574,0,555.700012,2,28/10/2022 0:00,7/7/2017 0:00,325
1767,19,18.82353,67.450981,88,-3.90625,-1.5625,57,13.574,0,555.700012,2,29/10/2022 0:00,7/7/2017 0:00,325
1356.25,25,27.843138,89.803925,88,-5.46875,-1.5625,87,13.574,0,555.700012,2,30/10/2022 0:00,7/7/2017 0:00,325
1356.25,25,27.843138,89.803925,88,-5.46875,-1.5625,87,13.574,0,555.700012,2,31/10/2022 0:00,7/7/2017 0:00,325
1356.25,25,27.843138,89.803925,88,-5.46875,-1.5625,87,13.593,0,559.400024,2,1/11/2022 0:00,7/7/2017 0:00,325
1356.25,25,27.843138,64.313728,88,-2.34375,2.34375,87,13.593,0,559.400024,2,2/11/2022 0:00,7/7/2017 0:00,325
1650.75,31,23.137255,64.313728,88,-2.34375,2.34375,60,13.593,0,559.400024,2,3/11/2022 0:00,7/7/2017 0:00,325
1650.75,31,23.137255,64.313728,88,-2.34375,2.34375,60,13.652,0,563.599976,2,4/11/2022 0:00,7/7/2017 0:00,325
1650.75,31,23.137255,64.313728,88,-2.34375,2.34375,60,13.652,0,563.599976,2,5/11/2022 0:00,7/7/2017 0:00,325
1624,36,19.215687,21.960785,88,0.78125,2.34375,24,13.652,0,563.599976,2,6/11/2022 0:00,7/7/2017 0:00,340
1624,36,19.215687,21.960785,88,0.78125,2.34375,24,13.652,0,563.599976,2,7/11/2022 0:00,7/7/2017 0:00,340
1624,36,19.215687,21.960785,88,0.78125,2.34375,24,13.652,0,565,2,8/11/2022 0:00,7/7/2017 0:00,340
1624,36,19.215687,21.960785,88,0.78125,2.34375,24,13.652,0,565,2,9/11/2022 0:00,7/7/2017 0:00,340
1610,33,18.82353,22.352942,87,0.78125,4.6875,23,13.652,0,565,2,10/11/2022 0:00,7/7/2017 0:00,340
1610,33,18.82353,22.352942,87,0.78125,4.6875,23,13.652,0,565,2,11/11/2022 0:00,7/7/2017 0:00,340
1610,33,18.82353,22.352942,87,0.78125,4.6875,23,13.652,0,566.599976,2,12/11/2022 0:00,7/7/2017 0:00,340
1610,33,18.82353,21.568628,87,0.78125,-0.78125,23,13.652,0,566.599976,2,13/11/2022 0:00,7/7/2017 0:00,340
1565.5,33,18.039215,21.568628,87,0.78125,-0.78125,24,13.652,0,566.599976,2,14/11/2022 0:00,7/7/2017 0:00,340
1565.5,33,18.039215,21.568628,87,0.78125,-0.78125,24,13.652,0,566.900024,2,15/11/2022 0:00,7/7/2017 0:00,340
1565.5,33,18.039215,21.568628,87,0.78125,-0.78125,24,13.652,0,566.900024,2,16/11/2022 0:00,7/7/2017 0:00,340
1514.75,33,21.568628,38.039215,86,-1.5625,-2.34375,43,13.652,0,566.900024,2,17/11/2022 0:00,7/7/2017 0:00,330
1514.75,33,21.568628,38.039215,86,-1.5625,-2.34375,43,13.652,0,566.900024,2,18/11/2022 0:00,7/7/2017 0:00,330
1514.75,33,21.568628,38.039215,86,-1.5625,-2.34375,43,13.574,0,566.799988,2,19/11/2022 0:00,7/7/2017 0:00,330
1514.75,33,21.568628,38.039215,86,-1.5625,-2.34375,43,13.574,0,566.799988,2,20/11/2022 0:00,7/7/2017 0:00,330
1560,32,20.784313,39.215687,86,-1.5625,-0.78125,41,13.574,0,566.799988,2,21/11/2022 0:00,7/7/2017 0:00,330
1560,32,20.784313,39.215687,86,-1.5625,-0.78125,41,13.574,0,566.799988,2,22/11/2022 0:00,7/7/2017 0:00,330
1560,32,20.784313,39.215687,86,-1.5625,-0.78125,41,13.593,0,566.700012,2,23/11/2022 0:00,7/7/2017 0:00,330
1560,32,20.784313,34.901962,86,-0.78125,2.34375,41,13.593,0,566.700012,2,24/11/2022 0:00,7/7/2017 0:00,330
1578.75,33,20.784313,34.901962,86,-0.78125,2.34375,38,13.593,0,566.700012,2,25/11/2022 0:00,7/7/2017 0:00,330
1578.75,33,20.784313,34.901962,86,-0.78125,2.34375,38,13.593,0,566.5,2,26/11/2022 0:00,7/7/2017 0:00,330
1578.75,33,20.784313,34.901962,86,-0.78125,2.34375,38,13.593,0,566.5,2,27/11/2022 0:00,7/7/2017 0:00,330
1566.25,33,18.82353,23.921568,86,-1.5625,2.34375,25,13.593,0,566.5,2,28/11/2022 0:00,7/7/2017 0:00,340
1566.25,33,18.82353,23.921568,86,-1.5625,2.34375,25,13.593,0,566.5,2,29/11/2022 0:00,7/7/2017 0:00,340
1566.25,33,18.82353,23.921568,86,-1.5625,2.34375,25,13.554,0,565.900024,2,30/11/2022 0:00,7/7/2017 0:00,340
1566.25,33,18.82353,23.921568,86,-1.5625,2.34375,25,13.554,0,565.900024,2,1/12/2022 0:00,7/7/2017 0:00,340
988.25,32,18.82353,35.686275,86,-1.5625,-1.5625,39,13.554,0,565.900024,2,2/12/2022 0:00,7/7/2017 0:00,335
988.25,32,18.82353,35.686275,86,-1.5625,-1.5625,39,13.554,0,565.900024,2,3/12/2022 0:00,7/7/2017 0:00,335
988.25,32,18.82353,35.686275,86,-1.5625,-1.5625,39,13.554,0,564.799988,2,4/12/2022 0:00,7/7/2017 0:00,335
988.25,32,18.82353,35.294117,86,-1.5625,-1.5625,39,13.554,0,564.799988,2,5/12/2022 0:00,7/7/2017 0:00,335
1021.75,27,18.82353,35.294117,86,-1.5625,-1.5625,38,13.554,0,564.799988,2,6/12/2022 0:00,7/7/2017 0:00,335
1021.75,27,18.82353,35.294117,86,-1.5625,-1.5625,38,13.554,0,564.200012,2,7/12/2022 0:00,7/7/2017 0:00,335
1021.75,27,18.82353,35.294117,86,-1.5625,-1.5625,38,13.554,0,564.200012,2,8/12/2022 0:00,7/7/2017 0:00,335
1000.75,21,18.82353,35.294117,87,-1.5625,-1.5625,37,13.554,0,564.200012,2,9/12/2022 0:00,7/7/2017 0:00,335
1000.75,21,18.82353,35.294117,87,-1.5625,-1.5625,37,13.554,0,564.200012,2,10/12/2022 0:00,7/7/2017 0:00,335
1000.75,21,18.82353,35.294117,87,-1.5625,-1.5625,37,13.535,0,562.799988,2,11/12/2022 0:00,7/7/2017 0:00,335
1000.75,21,18.82353,35.294117,87,-1.5625,-1.5625,37,13.535,0,562.799988,2,12/12/2022 0:00,7/7/2017 0:00,335
992,16,18.82353,35.686275,87,-1.5625,-2.34375,38,13.535,0,562.799988,2,13/12/2022 0:00,7/7/2017 0:00,335
992,16,18.82353,35.686275,87,-1.5625,-2.34375,38,13.535,0,562.799988,2,14/12/2022 0:00,7/7/2017 0:00,335
992,16,18.82353,35.686275,87,-1.5625,-2.34375,38,13.222,0,561.400024,2,15/12/2022 0:00,7/7/2017 0:00,335
992,16,18.82353,41.568626,87,-1.5625,-0.78125,38,13.222,0,561.400024,2,16/12/2022 0:00,7/7/2017 0:00,335
851.5,12,20,41.568626,87,-1.5625,-0.78125,44,13.222,0,561.400024,2,17/12/2022 0:00,7/7/2017 0:00,340
851.5,12,20,41.568626,87,-1.5625,-0.78125,44,13.222,0,560.299988,2,18/12/2022 0:00,7/7/2017 0:00,340
851.5,12,20,41.568626,87,-1.5625,-0.78125,44,13.515,0,560.299988,2,19/12/2022 0:00,7/7/2017 0:00,340
1384.25,16,20,87.058823,87,-5.46875,-7.8125,87,13.515,0,560.299988,2,20/12/2022 0:00,7/7/2017 0:00,320
1384.25,16,27.843138,87.058823,87,-5.46875,-7.8125,87,13.515,0,560.299988,2,21/12/2022 0:00,7/7/2017 0:00,320
1384.25,16,27.843138,87.058823,87,-5.46875,-7.8125,87,13.593,0,560.799988,2,22/12/2022 0:00,7/7/2017 0:00,320
1384.25,16,27.843138,87.058823,87,-5.46875,-7.8125,87,13.593,0,560.799988,2,23/12/2022 0:00,7/7/2017 0:00,320
1152.25,23,29.411764,52.156864,88,-5.46875,2.34375,91,13.593,0,560.799988,2,24/12/2022 0:00,7/7/2017 0:00,330
1152.25,23,29.411764,52.156864,88,-5.46875,2.34375,91,13.593,0,560.799988,2,25/12/2022 0:00,7/7/2017 0:00,330
1152.25,23,29.411764,52.156864,88,-5.46875,2.34375,91,13.593,0,562.5,2,26/12/2022 0:00,7/7/2017 0:00,330
1152.25,23,29.411764,70.196075,88,-5.46875,-4.6875,91,13.593,0,562.5,2,27/12/2022 0:00,7/7/2017 0:00,330
1532,30,23.921568,70.196075,88,-5.46875,-4.6875,68,13.593,0,562.5,2,28/12/2022 0:00,7/7/2017 0:00,325
1532,30,23.921568,70.196075,88,-5.46875,-4.6875,68,13.593,0,566.099976,2,29/12/2022 0:00,7/7/2017 0:00,325
1532,30,23.921568,70.196075,88,-5.46875,-4.6875,68,13.593,0,566.099976,2,30/12/2022 0:00,7/7/2017 0:00,325
1660,34,23.921568,32.941177,88,-1.5625,0,26,13.593,0,566.099976,2,31/12/2022 0:00,7/7/2017 0:00,330
1660,34,17.647058,32.941177,88,-1.5625,0,26,13.593,0,566.099976,2,1/1/2023 0:00,7/7/2017 0:00,330
1660,34,17.647058,32.941177,88,-1.5625,0,26,13.652,0,569.5,2,2/1/2023 0:00,7/7/2017 0:00,330
1660,34,17.647058,32.941177,88,-1.5625,0,26,13.652,0,569.5,2,3/1/2023 0:00,7/7/2017 0:00,330
1663.25,35,19.215687,24.313726,88,0.78125,5.46875,26,13.652,0,569.5,2,4/1/2023 0:00,7/7/2017 0:00,335
1663.25,35,19.215687,24.313726,88,0.78125,5.46875,26,13.652,0,569.5,2,5/1/2023 0:00,7/7/2017 0:00,335
1663.25,35,19.215687,24.313726,88,0.78125,5.46875,26,13.652,0,570.599976,2,6/1/2023 0:00,7/7/2017 0:00,335
1663.25,35,19.215687,24.705883,88,0.78125,5.46875,26,13.652,0,570.599976,2,7/1/2023 0:00,7/7/2017 0:00,335
1687.5,34,20.392157,24.705883,88,0.78125,0.78125,27,13.652,0,570.599976,2,8/1/2023 0:00,7/7/2017 0:00,340
1687.5,34,20.392157,24.705883,88,0.78125,0.78125,27,13.652,0,571.900024,2,9/1/2023 0:00,7/7/2017 0:00,340
1687.5,34,20.392157,24.705883,88,0.78125,0.78125,27,13.652,0,571.900024,2,10/1/2023 0:00,7/7/2017 0:00,340
1748.25,36,20.392157,32.156864,87,0,0,34,13.652,0,571.900024,2,11/1/2023 0:00,7/7/2017 0:00,330
1748.25,36,20.784313,32.156864,87,0,0,34,13.652,0,571.900024,2,12/1/2023 0:00,7/7/2017 0:00,330
1748.25,36,20.784313,32.156864,87,0,0,34,13.652,0,572.5,2,13/1/2023 0:00,7/7/2017 0:00,330
1748.25,36,20.784313,32.156864,87,0,0,34,13.652,0,572.5,2,14/1/2023 0:00,7/7/2017 0:00,330
1815.5,37,21.568628,32.156864,87,-0.78125,3.90625,39,13.652,0,572.5,2,15/1/2023 0:00,7/7/2017 0:00,330
1815.5,37,21.568628,32.156864,87,-0.78125,3.90625,39,13.652,0,572.5,2,16/1/2023 0:00,7/7/2017 0:00,330
1815.5,37,21.568628,32.156864,87,-0.78125,3.90625,39,13.593,0,572.799988,2,17/1/2023 0:00,7/7/2017 0:00,330
1815.5,37,21.568628,25.490196,87,-0.78125,3.90625,39,13.593,0,572.799988,2,18/1/2023 0:00,7/7/2017 0:00,340
1767.75,38,21.17647,25.490196,86,-0.78125,5.46875,38,13.593,0,572.799988,2,19/1/2023 0:00,7/7/2017 0:00,335
1767.75,38,21.17647,25.490196,86,-0.78125,5.46875,38,13.593,0,572.799988,2,20/1/2023 0:00,7/7/2017 0:00,335
1767.75,38,21.17647,25.490196,86,-0.78125,5.46875,38,13.593,0,572.799988,2,21/1/2023 0:00,7/7/2017 0:00,335
1735.75,38,21.17647,21.568628,86,-1.5625,2.34375,23,13.593,0,572.799988,2,22/1/2023 0:00,7/7/2017 0:00,340
1735.75,38,18.82353,21.568628,86,-1.5625,2.34375,23,13.593,0,572.799988,2,23/1/2023 0:00,7/7/2017 0:00,340
1735.75,38,18.82353,21.568628,86,-1.5625,2.34375,23,13.593,0,572.5,2,24/1/2023 0:00,7/7/2017 0:00,340
1735.75,38,18.82353,21.568628,86,-1.5625,2.34375,23,13.593,0,572.5,2,25/1/2023 0:00,7/7/2017 0:00,340
1560.75,35,19.215687,26.666666,86,0,0,31,13.593,0,572.5,2,26/1/2023 0:00,7/7/2017 0:00,340
1560.75,35,19.215687,26.666666,86,0,0,31,13.593,0,572.5,2,27/1/2023 0:00,7/7/2017 0:00,340
1560.75,35,19.215687,26.666666,86,0,0,31,13.593,0,568.5,2,28/1/2023 0:00,7/7/2017 0:00,340
1560.75,35,19.215687,25.09804,86,0,0,31,13.593,0,568.5,2,29/1/2023 0:00,7/7/2017 0:00,340
1439.75,31,19.215687,25.09804,86,-1.5625,7.8125,27,13.593,0,568.5,2,30/1/2023 0:00,7/7/2017 0:00,335
1439.75,31,19.215687,25.09804,86,-1.5625,7.8125,27,13.593,0,565.099976,2,31/1/2023 0:00,7/7/2017 0:00,335
1439.75,31,19.215687,25.09804,86,-1.5625,7.8125,27,13.222,0,565.099976,2,1/2/2023 0:00,7/7/2017 0:00,335
992.75,31,19.215687,35.686275,86,-1.5625,3.125,37,13.222,0,565.099976,2,2/2/2023 0:00,7/7/2017 0:00,335
992.75,30,19.215687,35.686275,86,-1.5625,3.125,37,13.222,0,565.099976,2,3/2/2023 0:00,7/7/2017 0:00,335
